datetime_utc,SS_signal_score,SS_price_hourly,SS_volume_hourly,VV_price_5min,VV_volume_5min,ss_observing,ss_increasing,ss_near_max_steady,volume_steady_low,volume_increasing,volume_sharp_increasing,vv_volume_steady_low,vv_volume_fluctuating,vv_initial_peak,price_steady,price_increasing,price_sharp_increasing,vv_price_steady_low,vv_price_increasing,vv_price_sharp_increasing,predicted_sharp_increase,signal
2026-04-28 12:18:46,7433.090957302159,0.0004997,49457.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 12:23:46,7433.090957302159,0.0004997,49457.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 12:28:46,7433.090957302159,0.0004997,49457.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 12:33:46,7433.090957302159,0.0004997,49457.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 12:38:46,7433.090957302159,0.0004997,49457.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 12:43:46,7433.090957302159,0.0004997,49457.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 12:48:46,7433.090957302159,0.0004997,49457.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 12:53:46,7433.090957302159,0.0004997,49457.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 12:58:46,7433.090957302159,0.0004997,49457.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:03:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:08:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:13:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:18:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:23:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:28:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:33:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:38:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:43:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:48:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:53:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 13:58:46,7459.139855160903,0.00049774,71226.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:03:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:08:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:13:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:18:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:23:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:28:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:33:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:38:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:43:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:48:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:53:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 14:58:46,7460.078295998394,0.00049969,72551.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 15:03:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,🟢 BUY (Increase Expected)
2026-04-28 15:08:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 15:13:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 15:18:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 15:23:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 15:28:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 15:33:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 15:38:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 15:43:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 15:48:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 15:53:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 15:58:46,7883.039825662755,0.00054241,58539.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 16:03:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,🟢 BUY (Increase Expected)
2026-04-28 16:08:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 16:13:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 16:18:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 16:23:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 16:28:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 16:33:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 16:38:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 16:43:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 16:48:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 16:53:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 16:58:46,7968.008566135089,0.00055833,77446.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:03:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:08:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:13:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:18:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:23:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:28:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:33:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:38:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:43:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:48:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:53:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 17:58:46,7578.035790215825,0.00053689,77655.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:03:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:08:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:13:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:18:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:23:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:28:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:33:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:38:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:43:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:48:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:53:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 18:58:46,7521.027557258324,0.00052824,59466.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 19:03:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,🟢 BUY (Increase Expected)
2026-04-28 19:08:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 19:13:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 19:18:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 19:23:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 19:28:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 19:33:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 19:38:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 19:43:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 19:48:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 19:53:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 19:58:46,7904.1579582704035,0.00054013,77727.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:03:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:08:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:13:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:18:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:23:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:28:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:33:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:38:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:43:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:48:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:53:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 20:58:46,7394.046798366823,0.00048613,90443.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 21:03:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,🟢 BUY (Increase Expected)
2026-04-28 21:08:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 21:13:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 21:18:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 21:23:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 21:28:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 21:33:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 21:38:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 21:43:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 21:48:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 21:53:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 21:58:46,7349.006902000432,0.00049676,91235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:03:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:08:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:13:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:18:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:23:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:28:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:33:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:38:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:43:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:48:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:53:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 22:58:46,7394.046798366823,0.00047814,90603.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 23:03:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,🟢 BUY (Increase Expected)
2026-04-28 23:08:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 23:13:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 23:18:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 23:23:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 23:28:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 23:33:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 23:38:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 23:43:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 23:48:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 23:53:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-28 23:58:46,7412.12109984032,0.00051324,93877.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:03:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:08:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:13:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:18:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:23:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:28:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:33:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:38:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:43:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:48:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:53:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 00:58:46,7449.148973192485,0.00050822,90469.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:03:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:08:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:13:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:18:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:23:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:28:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:33:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:38:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:43:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:48:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:53:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 01:58:46,7432.038827055011,0.0004917,90307.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:03:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:08:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:13:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:18:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:23:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:28:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:33:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:38:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:43:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:48:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:53:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 02:58:46,7644.016652010951,0.00050116,88157.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 03:03:46,7449.148973192485,0.00049721,68084.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 03:08:46,7449.148973192485,0.00049721,68084.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 03:13:46,7449.148973192485,0.00049721,68084.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
2026-04-29 03:18:46,7449.148973192485,0.00049721,68084.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,⏸️ HOLD
